,0
100,1.934814113983335
101,-0.033479119492141336
102,1.4151902801990586
103,-0.006974816560862768
104,0.3759426126305037
105,-0.8048938311235647
106,0.15205100102680857
107,-0.7323557388905919
108,1.5846783226280232
109,0.8627848085787257
110,-2.5688249393657614
111,0.31735415351925633
112,2.0073522062163076
113,1.8734357282477423
114,-1.7855530395808712
115,-2.144756092465305
116,-0.765834858382733
117,2.229151372851744
118,0.9820541717694791
119,-0.7728096749435958
120,-3.6973502589133593
121,-0.24551354294236982
122,1.09434871839937
123,1.711619984035726
124,-0.8746419967321925
125,-2.093839931571006
126,-0.7058514359593131
127,1.6021153640301802
128,2.386782227127243
129,-0.16809307911679305
130,-2.508144035286255
131,-1.2987108436326493
132,0.594951852641595
133,1.4026356103895048
134,0.23574879975716195
135,-2.6295058434452674
136,-0.7937341246261842
137,0.5028842740382063
138,1.824612012321703
139,-0.17088300574113802
140,-1.978057976660684
141,-0.9848440983938243
142,0.9381128274360435
143,2.8338679686785473
144,0.1241517347833575
145,-2.457925356048043
146,-1.265231724140508
147,0.3124717819266525
148,1.8936626962742444
149,0.6535403117528423
150,-2.424446236555902
151,-1.0036761031081538
152,0.002092444968258833
153,1.8720407649355697
154,0.18483263886286364
155,-1.8873853613694678
156,-0.923465712658232
157,-0.09904239516425145
158,2.6092788754187657
159,0.3236314884240329
160,-1.9961924997189273
161,-1.376131307458226
162,-0.17088300574113802
163,2.453740466111525
164,1.3217277382834967
165,-2.208924404825242
166,-1.3433496696221712
167,-0.5558928799007634
168,1.9396964855759387
169,0.3445559381066213
170,-1.789737929517389
171,-1.4619215511568382
172,-1.461224069500752
173,0.7316582572345056
174,1.1285253195475975
175,-0.537060875186434
176,-1.0301804060394324
177,-1.177349035473637
178,-1.6969728692579138
179,1.2024583750927431
180,0.6242460821972187
181,-1.4284424316646969
182,-2.1775377303013594
183,-1.4967956339611521
184,0.3808249842231077
185,0.5000943474138612
186,-0.9067261529121612
187,-1.7988051910465106
188,-1.2261727513996763
189,0.7902467163457528
190,1.318937811659152
191,-1.5518966847919682
192,-1.456341697908148
193,-1.754863846713075
194,0.8055913127796509
195,1.5351571250458975
196,-0.32223652511186035
197,-2.1419661658409592
198,-1.707435094099208
199,0.0397564543969178
