,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,12.394226787592245,8.532121793041494,4.811098259478894,2.668423570721283,1.6103126133101175,1.2972881217426477,1.3942816261720046,2.4038958313684917,5.56059352097847,11.477197291169237,13.443520153691653,9.105265228305873,4.976428096574389,2.7830522577741594,1.6367653872453967,1.22895178907651,1.3546024652690858,2.2892671443156156,5.26079541637864,10.928302232012193,14.329688080523503,9.82169452238635,5.181437094572802,2.8491841926123573,1.6389697850733367,1.1826594346897714,1.3039013152264674,2.15700327463922,5.097669977111084,10.476400677284508,15.240104383462695,10.427903925069831,5.348971329496237,2.877841364375576,1.6191302046218772,1.1407758759589128,1.2333605847323899,1.9762426527481456,4.841959829070054,10.10165304653472,16.042505192832827,11.093632069107688,5.507687973107911,2.948382094869654,1.5772466458910186,1.1077099085398139,1.1584110585824323,1.8175260091364709,4.687651981114258,9.82169452238635
1,12.707251279159717,9.010476121704455,5.216707459819841,2.9197249231064353,1.7976864286850116,1.2708353478073686,1.1848638325177114,1.7712336547497325,3.8896599674000036,10.403655548962492,13.176788016510923,9.030315702155916,4.93674893567147,2.76541707515064,1.6389697850733367,1.103301112883934,0.984263630175178,1.7073061177394744,4.2974735655688905,10.928302232012193,14.39802441318964,10.084017863911201,5.459191220893233,2.9571996861814136,1.6984885264277148,1.1165274998515735,0.8674305452943618,1.6059038176542377,3.810301645594166,11.470584097685418,15.621465207696302,11.157559606117946,6.0036774843943945,3.173230673319527,1.7602116656100324,1.1231406933353933,0.8277513843914431,1.4780487436337217,3.5060947453384554,11.98641318942336,16.86033678699854,12.211261767873232,6.550368145723498,3.39146605828558,1.819730406964411,1.1451846716147926,0.7836634278326445,1.3590112609249656,3.1754350711474664,12.495629087677484
2,12.429497152839286,8.523304201729733,4.804485065995074,2.7235335164197814,1.6213346024498172,1.2664265521514888,1.284061734775008,2.489867346658149,5.434942844785893,10.937119823323954,13.132700059952121,9.019293713016216,4.921318150875891,2.7543950860109407,1.6433785807292165,1.22895178907651,1.22674739124857,2.0864625441451423,4.7141047550495365,10.258165292318457,13.22748916655354,9.136126797897033,4.9587929139508695,2.7455774946991807,1.566224656751319,1.1077099085398139,1.1628198542383121,1.9762426527481456,4.390058274342367,9.20666752839111,12.30825527230259,8.430719492956255,4.61490685279224,2.5692256684639863,1.5199323023645803,1.0746439411207152,1.015125199766337,1.8395699874158702,4.101282158882237,8.230119290613723,11.609461160845632,7.987635529540331,4.412102252621767,2.419326616164071,1.4229387979352237,1.0261471889060367,0.9467888671001993,1.6830577416321348,3.7000817541971696,7.350564557265692
3,10.992229769022451,7.645953866209641,4.31069995253653,2.4479837879272903,1.5022971197410608,1.167228649894192,1.2421781760441493,2.0688273615216226,4.850777420381813,11.318480647557562,13.051137340318345,9.153761980520551,4.93234014001559,2.641970796786004,1.5816554415468984,1.0503955650133758,1.109914306367754,1.9475854809849267,5.604681477537268,13.033502157694825,13.414862981928433,9.16478396966025,5.104283170594904,2.683854355516863,1.5133191088807605,0.984263630175178,0.9181316953369802,1.7668248590938525,5.269613007690399,13.509652088529851,13.666164334313585,9.299252237164588,5.262999814206579,2.7455774946991807,1.4758443458057817,0.9247448888208,0.7770502343488247,1.5750422480630786,4.566410100577563,12.403044378904006,13.906443697559038,9.77981096365549,5.377628501259456,2.811709429537378,1.4670267544940223,0.9004965127134608,0.677852332091528,1.383259637032305,3.99547106314112,11.534511634695674
4,12.455949926774565,8.32711279504308,4.771419098575976,2.6640147750654033,1.6014950219983577,1.3127189065382272,1.4229387979352237,2.240770392100937,5.159393116293402,9.748949394064331,12.440519141978985,8.723904404072266,4.93895333349941,2.7874610534300395,1.6345609894174566,1.2796529391191283,1.3678288522367255,2.2672231660362163,5.146166729325763,10.271391679286095,13.037910953350705,8.86498586506042,4.92352254870383,2.7499862903550603,1.6169258067939374,1.2245429934206302,1.2708353478073686,1.993877835371665,4.584045283201082,9.49103484819536,12.27518930488349,8.373405149429818,4.546570520126102,2.520728916249308,1.4515959696984428,1.167228649894192,1.2069078107971107,1.9718338570922658,4.520117746190823,9.590232750452657,9.590232750452657,9.590232750452657,9.590232750452657,9.590232750452657,9.590232750452657,9.590232750452657,9.590232750452657,9.590232750452657,9.590232750452657,9.590232750452657
5,12.0327055438101,7.950160766465352,4.5730232940613815,2.5427728945287074,1.5882686350307182,1.1650242520662522,1.2399737782162097,2.2010912311980184,4.960997311778809,10.017885929073005,12.389817991936367,8.499055825622394,4.762601507264216,2.622131216334545,1.592677430686598,1.1606154564103721,1.1385714781309728,1.934359094017287,4.163005298064554,9.277208258885189,12.579396205139199,9.20666752839111,5.1549843206375225,2.8403666013005977,1.6499917742130363,1.1297538868192132,1.045986769357496,1.7337588916747533,3.7353521194442085,8.743743984523727,12.932099857609588,10.169989379200858,5.639951842784306,3.032149212331371,1.744780880814453,1.1495934672706725,1.0107164041104573,1.594881828514538,3.4179188322208587,8.119899399216726,13.350935444918175,10.882009877625455,6.173416117145769,3.2988813495121025,1.8572051700393897,1.1517978650986125,0.9600152540678388,1.376646443548485,2.9682216753211135,7.6790198336287405
6,12.93650865326547,8.902460628135401,5.1153051597346035,2.8800457622035163,1.784460041717372,1.286266132602948,1.2642221543235488,2.0379657919304637,4.93895333349941,10.46317429031687,13.646324753862126,9.420494117701283,5.285043792485979,3.0277404166754915,1.8307523961041106,1.3303540891617467,1.22895178907651,1.8550007722114497,4.123326137161636,8.779014349770765,14.514857498070457,9.976002370342146,5.507687973107911,3.1159163297930887,1.8704315570070293,1.3237408956779269,1.1606154564103721,1.7822556438894321,3.636154217186912,7.945751970809472,15.092409728990718,10.044338703008282,5.635543047128428,3.188661458115106,1.9012931265981883,1.3435804761293861,1.1495934672706725,1.7117149133953542,3.488459562714936,8.00967950781973,15.266557157397973,10.282413668425795,5.706083777622505,3.223931823362145,1.914519513565828,1.350193669613206,1.169433047722132,1.685262139460075,3.4355540148443784,7.906072809906553
7,12.482402700709843,9.144944389208792,5.613499068849029,3.118120727621029,1.8880667396305486,1.3634200565808456,1.2950837239147077,1.8395699874158702,4.138756921957215,8.92009581075892,13.445724551519593,11.433109334610437,7.654771457521401,4.334948328643869,2.5648168728081067,1.685262139460075,1.3237408956779269,1.5045015175690009,2.6199268185066047,5.988246699598816,11.243531121407603,13.353139842746117,10.798242760163738,8.069198249174109,5.146166729325763,3.0916679536857496,1.899088728770248,1.4229387979352237,1.381055239204365,2.0864625441451423,4.524526541846703,9.764380178859913,15.39882102707437,13.805041397473802,10.172193777028799,6.883232217742426,3.872024784776484,2.2848583486597356,1.53095429150428,1.2201341977647504,1.3656244544087854,2.412713422680252,5.459191220893233,11.131106832182668,14.4399079719205,14.4399079719205,14.4399079719205,14.4399079719205,14.4399079719205,14.4399079719205
8,11.124493638698848,7.509281200877367,4.290860372085071,2.4105090248523116,1.5067059153969407,1.2487913695279693,1.23115618690445,1.8880667396305486,4.215910845935112,9.189032345767592,12.134107843895334,8.463785460375355,4.725126744189236,2.5493860880125268,1.5419762806439796,1.167228649894192,1.169433047722132,1.8307523961041106,4.233546028558632,9.092038841338233,12.323686057098168,8.662181264889949,4.786849883371555,2.544977292356647,1.4560047653543224,1.0371691780457364,1.0327603823898566,1.7513940742982728,4.092464567570477,8.708473619276688,12.345730035377567,8.763583564975185,4.855186216037692,2.4700277662066896,1.4163256044514039,0.9600152540678388,0.9357668779604996,1.623539000277757,3.8786379782603038,8.267594053688702,13.22748916655354,13.22748916655354,13.22748916655354,13.22748916655354,13.22748916655354,13.22748916655354,13.22748916655354,13.22748916655354,13.22748916655354,13.22748916655354
