,0,1
0,39.68,9.09
1,32.744664741617505,10.333068439381421
2,26.34880519380158,10.2474876488499
3,21.761188646190742,9.086056648272226
4,19.03411520140976,7.480619543123559
5,17.76562414247957,5.915060761580974
6,17.57515665345857,4.608528889620648
7,18.212975199878315,3.6065110505517266
8,19.53895343005841,2.8784710387073376
9,21.48361184782926,2.3740299303900785
10,24.016608919686192,2.0478918669288793
11,27.121116050792214,1.869154080550844
12,30.766694563339566,1.825149146574305
13,34.87081306126984,1.9256299804413348
14,39.2353306420107,2.2110451969145273
15,43.44163219830935,2.7666470492213007
16,46.706637456108794,3.7347196156429345
17,47.8095300750115,5.280590376478855
18,45.47167647994077,7.400635331592788
19,39.567659538166694,9.565185132654685
20,32.025450605622346,10.781325902514183
21,25.38999440828983,10.508829233989795
22,20.83483800792159,9.139836309140607
23,18.238147301412322,7.394173078216921
24,17.107384480591616,5.761000007203653
25,17.037084909363763,4.4343139419981545
26,17.778211596558457,3.436057249494167
27,19.198131138389204,2.7208888506655926
28,21.235917653240865,2.230647858326502
29,23.86984034582321,1.9164377368369625
30,27.09203786303716,1.7459188643740653
31,30.881774270415796,1.706069514823257
32,35.16657854418806,1.807095686105418
33,39.75588424329659,2.0914342183488643
34,44.22658171501832,2.6504933237475163
35,47.754618515017015,3.6428602531350114
36,49.00148622236317,5.2667141009698755
37,46.49995154493017,7.549445097479042
38,40.06364703243909,9.912609321650176
39,31.90214892337575,11.215559288262906
40,24.879871005239377,10.859694360992433
41,20.188748288893827,9.333276640867952
42,17.58391964262218,7.451174357424297
43,16.48608736757132,5.730635054157094
44,16.45464561192038,4.357381971641426
45,17.231193884094086,3.3379920432415418
46,18.683585873302746,2.6149523684195497
47,20.755194613890747,2.1223000823133638
48,23.43087029827036,1.8064544670384315
49,26.71193595869732,1.632120856412992
