,0
0,0.0
1,0.29723669636478994
2,0.35731232068365043
3,0.31400343283581517
4,0.2658506613017554
5,0.2763996252711843
6,0.5125668840229931
7,0.8213306024653062
8,0.904692003505352
9,0.8359092688805237
10,0.7510016097427562
11,0.6906549095579945
12,0.8269244019004807
13,1.1011919697892814
14,1.1874980595407356
15,1.0771774441953517
16,0.9349562187030002
17,0.7968245485599679
18,0.8165405234794576
19,1.0260383164995077
20,1.108645031902862
21,0.9628270783015163
22,0.7627916389259003
23,0.5591688233575705
24,0.4725940596036935
25,0.6090706323756119
26,0.696851634809383
27,0.543796414408815
28,0.30701979733145596
29,0.0672299958091792
30,-0.09212802438832517
31,-0.016367871218267358
32,0.09607603630212311
33,-0.021632587975475907
34,-0.2585526002011206
35,-0.496585924158364
36,-0.682921776868982
37,-0.6432616363528787
38,-0.4858739294920512
39,-0.5247246878703163
40,-0.7209978401303243
41,-0.922534526378412
42,-1.0923324360221007
43,-1.0635734870874078
44,-0.8511970021637174
45,-0.781194487204739
46,-0.9043741465592269
47,-1.0487593672504296
48,-1.1741422739236054
49,-1.1413121193229188
50,-0.8820942702191994
51,-0.6973774048457092
52,-0.7327027054773194
53,-0.8193834544444537
54,-0.8957742479409871
55,-0.8600957369335906
56,-0.581993253138186
57,-0.3040181157960908
58,-0.25741528130549396
59,-0.3047640043190661
60,-0.35037054176119026
61,-0.3283517113467117
62,-0.07337739968928127
63,0.25444065000195276
64,0.3604957186684422
65,0.32328514931064545
66,0.27583927153949234
67,0.2596533803038238
68,0.44691271213225303
69,0.771320789333145
70,0.907287925576335
71,0.8524378532721306
72,0.7693323415878941
73,0.6930665721173864
74,0.7788732049076601
75,1.051630563614801
76,1.19205516497781
77,1.1052101523927147
78,0.9648677420133779
79,0.8193495234435962
80,0.7915535360303139
81,0.982114947607219
82,1.1142381316438836
83,1.001841596154835
84,0.8039487456649792
85,0.5982114385292338
86,0.47047521094868405
87,0.5724420292780129
88,0.6990947748167554
89,0.5882818238938223
90,0.3553433234352619
91,0.11544319483411497
92,-0.07670492241174465
93,-0.04722262431921355
94,0.08857259151395945
95,0.01931832619148578
96,-0.20967662217050764
97,-0.4481937771975629
98,-0.6583318776157169
99,-0.6714931580277413
