,0,1
0,39.68,9.09
1,26.34880519380158,10.2474876488499
2,19.03411520140976,7.480619543123559
3,17.57515665345857,4.608528889620648
4,19.53895343005841,2.8784710387073376
5,24.016608919686192,2.0478918669288793
6,30.766694563339566,1.825149146574305
7,39.2353306420107,2.2110451969145273
8,46.706637456108794,3.7347196156429345
9,45.47167647994077,7.400635331592788
10,32.025450605622346,10.781325902514183
11,20.83483800792159,9.139836309140607
12,17.107384480591616,5.761000007203653
13,17.778211596558457,3.436057249494167
14,21.235917653240865,2.230647858326502
15,27.09203786303716,1.7459188643740653
16,35.16657854418806,1.807095686105418
17,44.22658171501832,2.6504933237475163
18,49.00148622236317,5.2667141009698755
19,40.06364703243909,9.912609321650176
20,24.879871005239377,10.859694360992433
21,17.58391964262218,7.451174357424297
22,16.45464561192038,4.357381971641426
23,18.683585873302746,2.6149523684195497
24,23.43087029827036,1.8064544670384315
25,30.590701841536443,1.5840137436802424
26,39.815503953851184,1.9306095262171095
27,48.5690353263127,3.414563594160868
28,48.09418813941689,7.435368902007727
29,32.61235516636722,11.631371961616678
30,19.87983462912622,9.72995082778405
31,15.898091355419673,5.859780489640587
32,16.55031475394306,3.3260775977694252
33,20.003805479225612,2.0543268318110828
34,25.917740595276406,1.531171404552835
35,34.30393735011658,1.519212709972486
36,44.39843161124186,2.1888873003325306
37,51.562042706953534,4.564013666987758
38,43.945209176575005,9.884347973732092
39,25.868615595577758,12.003422976929556
40,16.814836166841463,8.2238035898431
41,15.125472162229311,4.602147092052348
42,17.037460524426315,2.6000148053434256
43,21.50220123934533,1.671059798460445
44,28.479936056125574,1.3503007284653414
45,37.989181683082485,1.5172432992265439
46,48.58850799002684,2.5661143316482127
47,52.759271104268926,6.071113843137933
48,38.09045436302126,11.965960682881722
49,20.987148961882976,11.406573047997469
